time_stamp, average time, incremental time, search time,fov check time, total time, alpha_bal, alpha_del
1590192114.90028834,0.00621945,0.00102313,0.00000249,10616.00000000,0.00590216,0.000000,0.000000
1590192115.00014377,0.00620966,0.00106769,0.00000248,10665.00000000,0.00550466,0.000000,0.000000
1590192115.10046387,0.00621074,0.00121820,0.00000270,10668.00000000,0.00628960,0.000000,0.000000
1590192115.20030379,0.00621010,0.00099317,0.00000306,10696.00000000,0.00616257,0.000000,0.000000
1590192115.30014396,0.00621537,0.00134535,0.00000273,10692.00000000,0.00661052,0.000000,0.000000
1590192115.40046382,0.00622520,0.00140429,0.00000278,10719.00000000,0.00697232,0.000000,0.000000
1590192115.50030398,0.00622023,0.00106516,0.00000281,10719.00000000,0.00583755,0.000000,0.000000
1590192115.60014391,0.00621535,0.00105648,0.00000268,10751.00000000,0.00583442,0.000000,0.000000
1590192115.70046377,0.00621645,0.00126828,0.00000267,10777.00000000,0.00630355,0.000000,0.000000
1590192115.80030394,0.00621875,0.00104434,0.00000261,10685.00000000,0.00640293,0.000000,0.000000
1590192115.90014386,0.00621379,0.00094138,0.00000314,10725.00000000,0.00581219,0.000000,0.000000
1590192116.00049949,0.00620871,0.00102930,0.00000248,10731.00000000,0.00579218,0.000000,0.000000
1590192116.10033941,0.00622127,0.00152431,0.00000275,10773.00000000,0.00726365,0.000000,0.000000
1590192116.20017934,0.00621180,0.00103259,0.00000242,10750.00000000,0.00541595,0.000000,0.000000
1590192116.30001950,0.00620795,0.00105150,0.00000263,10827.00000000,0.00588056,0.000000,0.000000
1590192116.40033937,0.00620104,0.00095284,0.00000251,10877.00000000,0.00560695,0.000000,0.000000
1590192116.50017953,0.00620006,0.00104222,0.00000276,10909.00000000,0.00611500,0.000000,0.000000
1590192116.60001945,0.00621409,0.00128960,0.00000284,10878.00000000,0.00744843,0.000000,0.000000
1590192116.70033956,0.00621884,0.00155300,0.00000259,10912.00000000,0.00664148,0.000000,0.000000
1590192116.80017948,0.00620998,0.00088644,0.00000260,10907.00000000,0.00541305,0.000000,0.000000
1590192116.90001941,0.00620443,0.00107032,0.00000261,10931.00000000,0.00569929,0.000000,0.000000
1590192117.00035501,0.00620259,0.00093773,0.00000269,10935.00000000,0.00603361,0.000000,0.000000
1590192117.10019517,0.00619714,0.00100366,0.00000253,10938.00000000,0.00569013,0.000000,0.000000
1590192117.20003510,0.00619190,0.00104268,0.00000242,11026.00000000,0.00569952,0.000000,0.000000
1590192117.30035496,0.00618643,0.00094434,0.00000257,11019.00000000,0.00566624,0.000000,0.000000
1590192117.40019512,0.00617985,0.00092268,0.00000254,11065.00000000,0.00554867,0.000000,0.000000
1590192117.50003505,0.00617988,0.00126894,0.00000260,11080.00000000,0.00618271,0.000000,0.000000
1590192117.60035515,0.00618702,0.00128462,0.00000276,11032.00000000,0.00688603,0.000000,0.000000
1590192117.70019507,0.00617922,0.00096076,0.00000248,10590.00000000,0.00540719,0.000000,0.000000
1590192117.80003500,0.00618934,0.00125088,0.00000287,10610.00000000,0.00720197,0.000000,0.000000
1590192117.90035510,0.00618747,0.00111972,0.00000255,10656.00000000,0.00599826,0.000000,0.000000
1590192118.00021076,0.00617966,0.00098473,0.00000241,10702.00000000,0.00538315,0.000000,0.000000
1590192118.10005069,0.00617114,0.00100350,0.00000249,10765.00000000,0.00529328,0.000000,0.000000
1590192118.20037079,0.00616269,0.00089918,0.00000245,10819.00000000,0.00528456,0.000000,0.000000
1590192118.30021071,0.00616173,0.00099387,0.00000260,10864.00000000,0.00606061,0.000000,0.000000
1590192118.40005064,0.00615790,0.00098220,0.00000253,10899.00000000,0.00575133,0.000000,0.000000
1590192118.50037074,0.00616043,0.00095712,0.00000302,10925.00000000,0.00643104,0.000000,0.000000
1590192118.60021067,0.00615391,0.00102367,0.00000252,10928.00000000,0.00545050,0.000000,0.000000
1590192118.70005059,0.00616206,0.00123441,0.00000267,10951.00000000,0.00705021,0.000000,0.000000
1590192118.80037069,0.00616717,0.00132128,0.00000268,10995.00000000,0.00672889,0.000000,0.000000
1590192118.90021062,0.00636199,0.00095428,0.00000253,11028.00000000,0.02798745,0.000000,0.000000
1590192119.00006628,0.00636226,0.00126602,0.00000239,11049.00000000,0.00639198,0.000000,0.000000
1590192119.10038638,0.00636320,0.00114527,0.00000260,11091.00000000,0.00646974,0.000000,0.000000
1590192119.20022631,0.00636105,0.00109871,0.00000291,11140.00000000,0.00611653,0.000000,0.000000
1590192119.30006623,0.00637337,0.00154840,0.00000286,11206.00000000,0.00778924,0.000000,0.000000
1590192119.40038633,0.00636526,0.00095814,0.00000253,11227.00000000,0.00542523,0.000000,0.000000
1590192119.50022626,0.00636953,0.00139730,0.00000267,11216.00000000,0.00686844,0.000000,0.000000
1590192119.60006618,0.00635766,0.00078800,0.00000253,11250.00000000,0.00495723,0.000000,0.000000
1590192119.70038629,0.00635739,0.00120426,0.00000273,11279.00000000,0.00632543,0.000000,0.000000
1590192119.80022621,0.00636085,0.00124030,0.00000249,11260.00000000,0.00677597,0.000000,0.000000
1590192119.90006638,0.00635482,0.00091076,0.00000257,11284.00000000,0.00562528,0.000000,0.000000
1590192120.00040197,0.00635316,0.00121357,0.00000269,11337.00000000,0.00615080,0.000000,0.000000
1590192120.10024190,0.00634806,0.00091436,0.00000266,11387.00000000,0.00572009,0.000000,0.000000
1590192120.20008183,0.00634193,0.00096927,0.00000241,11393.00000000,0.00558231,0.000000,0.000000
1590192120.30040193,0.00642871,0.00115490,0.00000244,11393.00000000,0.01727598,0.000000,0.000000
1590192120.40024185,0.00643754,0.00145258,0.00000288,11431.00000000,0.00755043,0.000000,0.000000
1590192120.50008202,0.00642961,0.00096120,0.00000238,11403.00000000,0.00542223,0.000000,0.000000
1590192120.60040188,0.00642147,0.00083296,0.00000269,11439.00000000,0.00538029,0.000000,0.000000
1590192120.70024180,0.00641387,0.00093736,0.00000261,11436.00000000,0.00543353,0.000000,0.000000
1590192120.80008197,0.00640847,0.00093782,0.00000271,11400.00000000,0.00570613,0.000000,0.000000
1590192120.90040183,0.00640659,0.00108330,0.00000285,11351.00000000,0.00615960,0.000000,0.000000
1590192121.00025749,0.00640251,0.00103342,0.00000253,11362.00000000,0.00586486,0.000000,0.000000
1590192121.10009742,0.00639948,0.00110118,0.00000260,11358.00000000,0.00599599,0.000000,0.000000
1590192121.20041752,0.00639817,0.00095062,0.00000292,11331.00000000,0.00622277,0.000000,0.000000
1590192121.30025744,0.00639601,0.00088124,0.00000255,11353.00000000,0.00610426,0.000000,0.000000
1590192121.40009761,0.00638910,0.00090659,0.00000262,11378.00000000,0.00544897,0.000000,0.000000
1590192121.50041747,0.00638561,0.00132053,0.00000242,11432.00000000,0.00590722,0.000000,0.000000
1590192121.60025764,0.00641297,0.00102007,0.00000266,11129.00000000,0.01018943,0.000000,0.000000
1590192121.70009756,0.00641186,0.00101707,0.00000288,11180.00000000,0.00625781,0.000000,0.000000
1590192121.80041742,0.00641041,0.00088398,0.00000268,11225.00000000,0.00620680,0.000000,0.000000
1590192121.90025759,0.00641407,0.00123361,0.00000261,11256.00000000,0.00693076,0.000000,0.000000
1590192122.00011325,0.00642375,0.00153718,0.00000297,11281.00000000,0.00779835,0.000000,0.000000
1590192122.10043311,0.00642518,0.00128818,0.00000241,11273.00000000,0.00662870,0.000000,0.000000
1590192122.20027304,0.00642156,0.00114668,0.00000243,11296.00000000,0.00590027,0.000000,0.000000
1590192122.30011320,0.00642252,0.00100468,0.00000293,11137.00000000,0.00656293,0.000000,0.000000
1590192122.40043306,0.00642064,0.00099888,0.00000274,11213.00000000,0.00614517,0.000000,0.000000
1590192122.50027323,0.00641770,0.00101506,0.00000279,11201.00000000,0.00598576,0.000000,0.000000
1590192122.60011315,0.00641262,0.00111881,0.00000244,11250.00000000,0.00566025,0.000000,0.000000
1590192122.70043325,0.00641701,0.00125354,0.00000288,11222.00000000,0.00707242,0.000000,0.000000
1590192122.80027318,0.00641152,0.00098397,0.00000250,11248.00000000,0.00558791,0.000000,0.000000
1590192122.90011311,0.00640611,0.00091172,0.00000256,11255.00000000,0.00558877,0.000000,0.000000
1590192123.00044894,0.00640148,0.00097925,0.00000240,11291.00000000,0.00569811,0.000000,0.000000
1590192123.10028911,0.00639343,0.00091199,0.00000241,11295.00000000,0.00516168,0.000000,0.000000
1590192123.20012903,0.00638836,0.00096425,0.00000260,11330.00000000,0.00560729,0.000000,0.000000
1590192123.30044913,0.00639090,0.00122220,0.00000330,11325.00000000,0.00678469,0.000000,0.000000
1590192123.40028906,0.00638678,0.00094493,0.00000270,11309.00000000,0.00574414,0.000000,0.000000
1590192123.50012898,0.00638151,0.00090146,0.00000260,11331.00000000,0.00555417,0.000000,0.000000
1590192123.60044909,0.00637697,0.00083117,0.00000292,11371.00000000,0.00565992,0.000000,0.000000
1590192123.70028901,0.00636941,0.00093793,0.00000250,11393.00000000,0.00516632,0.000000,0.000000
1590192123.80012894,0.00636826,0.00089865,0.00000258,11424.00000000,0.00618416,0.000000,0.000000
1590192123.90044904,0.00636460,0.00100389,0.00000280,11476.00000000,0.00577615,0.000000,0.000000
1590192124.00030470,0.00635996,0.00091088,0.00000260,11510.00000000,0.00560726,0.000000,0.000000
1590192124.10014462,0.00635658,0.00100317,0.00000259,11559.00000000,0.00580628,0.000000,0.000000
1590192124.20046473,0.00635357,0.00119286,0.00000255,11577.00000000,0.00586015,0.000000,0.000000
1590192124.30030465,0.00635092,0.00097819,0.00000261,11387.00000000,0.00591326,0.000000,0.000000
1590192124.40014458,0.00634839,0.00092147,0.00000268,11411.00000000,0.00592806,0.000000,0.000000
1590192124.50046468,0.00634178,0.00084536,0.00000250,11435.00000000,0.00523918,0.000000,0.000000
1590192124.60030460,0.00633853,0.00098213,0.00000270,11451.00000000,0.00579172,0.000000,0.000000
1590192124.70014453,0.00633506,0.00092700,0.00000267,11476.00000000,0.00574885,0.000000,0.000000
1590192124.80046463,0.00633721,0.00111380,0.00000303,11510.00000000,0.00670237,0.000000,0.000000
1590192124.90030456,0.00633687,0.00098209,0.00000307,11528.00000000,0.00627975,0.000000,0.000000
1590192125.00016022,0.00634274,0.00138028,0.00000299,11557.00000000,0.00735100,0.000000,0.000000
1590192125.10048032,0.00634604,0.00152275,0.00000268,11548.00000000,0.00691821,0.000000,0.000000
1590192125.20032024,0.00634206,0.00088638,0.00000279,11505.00000000,0.00564964,0.000000,0.000000
1590192125.30016017,0.00634004,0.00116287,0.00000260,11528.00000000,0.00598519,0.000000,0.000000
1590192125.40048027,0.00634072,0.00119427,0.00000255,11531.00000000,0.00646125,0.000000,0.000000
1590192125.50032020,0.00633862,0.00098164,0.00000309,11558.00000000,0.00596591,0.000000,0.000000
1590192125.60016036,0.00633604,0.00090857,0.00000291,11565.00000000,0.00587750,0.000000,0.000000
1590192125.70048022,0.00633608,0.00108997,0.00000270,11583.00000000,0.00634360,0.000000,0.000000
1590192125.80032015,0.00633377,0.00090540,0.00000254,11533.00000000,0.00591776,0.000000,0.000000
1590192125.90016031,0.00633140,0.00093405,0.00000257,11557.00000000,0.00590151,0.000000,0.000000
1590192126.00049615,0.00632536,0.00089028,0.00000243,11576.00000000,0.00522756,0.000000,0.000000
1590192126.10033607,0.00632073,0.00086746,0.00000253,11601.00000000,0.00547197,0.000000,0.000000
1590192126.20017624,0.00631603,0.00086487,0.00000250,11615.00000000,0.00545252,0.000000,0.000000
1590192126.30001616,0.00631456,0.00106475,0.00000279,11622.00000000,0.00604274,0.000000,0.000000
1590192126.40033603,0.00631322,0.00091413,0.00000275,11660.00000000,0.00606254,0.000000,0.000000
1590192126.50017619,0.00631336,0.00089686,0.00000306,11675.00000000,0.00634116,0.000000,0.000000
1590192126.60001612,0.00630975,0.00099024,0.00000260,11719.00000000,0.00563116,0.000000,0.000000
1590192126.70033622,0.00631285,0.00109525,0.00000295,11743.00000000,0.00689872,0.000000,0.000000
1590192126.80017614,0.00630909,0.00090247,0.00000262,11746.00000000,0.00559358,0.000000,0.000000
1590192126.90001607,0.00630548,0.00091744,0.00000242,11763.00000000,0.00561612,0.000000,0.000000
1590192127.00035167,0.00630551,0.00094792,0.00000280,11802.00000000,0.00631120,0.000000,0.000000
1590192127.10019183,0.00630633,0.00113976,0.00000309,11864.00000000,0.00646479,0.000000,0.000000
1590192127.20003176,0.00631223,0.00148823,0.00000305,11890.00000000,0.00745739,0.000000,0.000000
1590192127.30035186,0.00631289,0.00113864,0.00000291,11882.00000000,0.00644202,0.000000,0.000000
1590192127.40019178,0.00631554,0.00122823,0.00000259,11905.00000000,0.00683357,0.000000,0.000000
1590192127.50003171,0.00631589,0.00093083,0.00000281,11933.00000000,0.00638594,0.000000,0.000000
1590192127.60035181,0.00631361,0.00100419,0.00000281,11942.00000000,0.00586081,0.000000,0.000000
1590192127.70019174,0.00631161,0.00106174,0.00000256,11917.00000000,0.00591501,0.000000,0.000000
1590192127.80003166,0.00631148,0.00092157,0.00000279,11939.00000000,0.00628508,0.000000,0.000000
1590192127.90035176,0.00630734,0.00095180,0.00000274,11954.00000000,0.00547399,0.000000,0.000000
1590192128.00020742,0.00630526,0.00096813,0.00000275,11972.00000000,0.00588517,0.000000,0.000000
1590192128.10004735,0.00630305,0.00096749,0.00000292,11959.00000000,0.00585600,0.000000,0.000000
1590192128.20036745,0.00630565,0.00121031,0.00000322,11990.00000000,0.00683601,0.000000,0.000000
1590192128.30020738,0.00630516,0.00094152,0.00000302,11933.00000000,0.00620429,0.000000,0.000000
1590192128.40004730,0.00630263,0.00099684,0.00000265,11948.00000000,0.00578153,0.000000,0.000000
1590192128.50036740,0.00629833,0.00088851,0.00000261,11904.00000000,0.00540709,0.000000,0.000000
1590192128.60020733,0.00629438,0.00089716,0.00000266,11888.00000000,0.00547292,0.000000,0.000000
1590192128.70004725,0.00629479,0.00110228,0.00000264,11917.00000000,0.00638198,0.000000,0.000000
1590192128.80036736,0.00629644,0.00140915,0.00000266,11938.00000000,0.00664283,0.000000,0.000000
1590192128.90020728,0.00630201,0.00129714,0.00000319,11939.00000000,0.00747700,0.000000,0.000000
1590192129.00006270,0.00629760,0.00090813,0.00000248,11930.00000000,0.00536150,0.000000,0.000000
1590192129.10038280,0.00629767,0.00128458,0.00000264,11924.00000000,0.00631374,0.000000,0.000000
1590192129.20022273,0.00629719,0.00092928,0.00000251,11959.00000000,0.00619392,0.000000,0.000000
1590192129.30006266,0.00629230,0.00086300,0.00000260,11984.00000000,0.00524144,0.000000,0.000000
1590192129.40038276,0.00628930,0.00094645,0.00000279,12012.00000000,0.00564077,0.000000,0.000000
1590192129.50022268,0.00628569,0.00094060,0.00000276,12054.00000000,0.00550312,0.000000,0.000000
1590192129.60006261,0.00628380,0.00108298,0.00000284,12082.00000000,0.00587014,0.000000,0.000000
1590192129.70038271,0.00628057,0.00092579,0.00000308,12113.00000000,0.00557360,0.000000,0.000000
1590192129.80022264,0.00627738,0.00094049,0.00000262,12132.00000000,0.00557707,0.000000,0.000000
1590192129.90006280,0.00628003,0.00130437,0.00000257,12177.00000000,0.00686484,0.000000,0.000000
1590192130.00039840,0.00627939,0.00116724,0.00000299,12198.00000000,0.00613684,0.000000,0.000000
1590192130.10023832,0.00627440,0.00091641,0.00000259,12156.00000000,0.00516193,0.000000,0.000000
1590192130.20007825,0.00627418,0.00106959,0.00000295,12182.00000000,0.00622475,0.000000,0.000000
1590192130.30039835,0.00627081,0.00100893,0.00000248,12172.00000000,0.00551169,0.000000,0.000000
1590192130.40023828,0.00627194,0.00138073,0.00000281,12205.00000000,0.00652766,0.000000,0.000000
1590192130.50007844,0.00627192,0.00106130,0.00000307,12220.00000000,0.00626839,0.000000,0.000000
1590192130.60039830,0.00626939,0.00092301,0.00000278,12214.00000000,0.00569262,0.000000,0.000000
1590192130.70023823,0.00626603,0.00094028,0.00000264,12243.00000000,0.00549656,0.000000,0.000000
1590192130.80007839,0.00626710,0.00116330,0.00000298,12259.00000000,0.00651285,0.000000,0.000000
1590192130.90039825,0.00626812,0.00117291,0.00000284,12271.00000000,0.00650382,0.000000,0.000000
1590192131.00025392,0.00626432,0.00091408,0.00000262,12313.00000000,0.00538194,0.000000,0.000000
1590192131.10009384,0.00626235,0.00089490,0.00000269,12303.00000000,0.00580315,0.000000,0.000000
1590192131.20041394,0.00625965,0.00095074,0.00000296,12329.00000000,0.00562786,0.000000,0.000000
1590192131.30025387,0.00625778,0.00098169,0.00000294,12307.00000000,0.00581853,0.000000,0.000000
1590192131.40009403,0.00625393,0.00089288,0.00000287,12325.00000000,0.00534603,0.000000,0.000000
1590192131.50041389,0.00625006,0.00083798,0.00000275,12334.00000000,0.00533197,0.000000,0.000000
1590192131.60025406,0.00624532,0.00084013,0.00000272,12331.00000000,0.00511889,0.000000,0.000000
1590192131.70009398,0.00624050,0.00086164,0.00000255,12347.00000000,0.00508825,0.000000,0.000000
1590192131.80041385,0.00624029,0.00118196,0.00000262,12363.00000000,0.00618996,0.000000,0.000000
1590192131.90025401,0.00624059,0.00116151,0.00000261,12372.00000000,0.00631203,0.000000,0.000000
1590192132.00010967,0.00624836,0.00162740,0.00000302,12374.00000000,0.00812927,0.000000,0.000000
1590192132.10042953,0.00624599,0.00091582,0.00000294,12368.00000000,0.00567014,0.000000,0.000000
1590192132.20026946,0.00624225,0.00088384,0.00000275,12387.00000000,0.00533019,0.000000,0.000000
1590192132.30010962,0.00623906,0.00093178,0.00000266,12397.00000000,0.00545757,0.000000,0.000000
1590192132.40042949,0.00624625,0.00091559,0.00000246,12415.00000000,0.00801428,0.000000,0.000000
1590192132.50026965,0.00624206,0.00095248,0.00000252,12410.00000000,0.00520668,0.000000,0.000000
1590192132.60010958,0.00623739,0.00089659,0.00000255,11996.00000000,0.00507893,0.000000,0.000000
1590192132.70042968,0.00623784,0.00098211,0.00000284,11983.00000000,0.00635169,0.000000,0.000000
1590192132.80026960,0.00623563,0.00098585,0.00000263,11959.00000000,0.00568076,0.000000,0.000000
1590192132.90010953,0.00623456,0.00094335,0.00000299,11960.00000000,0.00596596,0.000000,0.000000
1590192133.00044537,0.00623242,0.00094215,0.00000262,11981.00000000,0.00569528,0.000000,0.000000
1590192133.10028553,0.00623438,0.00133399,0.00000277,11988.00000000,0.00672977,0.000000,0.000000
1590192133.20012546,0.00623282,0.00099243,0.00000291,11993.00000000,0.00583576,0.000000,0.000000
1590192133.30044556,0.00622932,0.00087198,0.00000252,11999.00000000,0.00533782,0.000000,0.000000
1590192133.40028548,0.00624082,0.00090427,0.00000247,12012.00000000,0.00918451,0.000000,0.000000
1590192133.50012541,0.00623787,0.00097702,0.00000245,12034.00000000,0.00547911,0.000000,0.000000
1590192133.60044551,0.00623511,0.00102140,0.00000267,12052.00000000,0.00552350,0.000000,0.000000
1590192133.70028543,0.00623688,0.00091224,0.00000300,12085.00000000,0.00669629,0.000000,0.000000
1590192133.80012536,0.00623739,0.00113250,0.00000283,12114.00000000,0.00636960,0.000000,0.000000
1590192133.90044546,0.00623312,0.00088857,0.00000248,12131.00000000,0.00511764,0.000000,0.000000
1590192134.00030112,0.00623106,0.00104797,0.00000255,12151.00000000,0.00569175,0.000000,0.000000
1590192134.10014105,0.00622787,0.00090127,0.00000256,12111.00000000,0.00538961,0.000000,0.000000
1590192134.20046115,0.00623012,0.00124917,0.00000260,12102.00000000,0.00682376,0.000000,0.000000
1590192134.30030107,0.00622769,0.00094311,0.00000267,12142.00000000,0.00558359,0.000000,0.000000
1590192134.40014100,0.00623653,0.00086336,0.00000283,12163.00000000,0.00858845,0.000000,0.000000
1590192134.50046110,0.00623895,0.00126333,0.00000287,12176.00000000,0.00688445,0.000000,0.000000
1590192134.60030103,0.00623542,0.00092936,0.00000251,12157.00000000,0.00528793,0.000000,0.000000
1590192134.70014095,0.00623281,0.00091838,0.00000272,12191.00000000,0.00553149,0.000000,0.000000
1590192134.80046105,0.00622971,0.00095529,0.00000281,12186.00000000,0.00539210,0.000000,0.000000
1590192134.90030098,0.00622804,0.00113881,0.00000265,12244.00000000,0.00577637,0.000000,0.000000
1590192135.00015664,0.00622523,0.00094308,0.00000271,12247.00000000,0.00546234,0.000000,0.000000
1590192135.10047674,0.00622232,0.00095619,0.00000265,12301.00000000,0.00542547,0.000000,0.000000
1590192135.20031667,0.00622143,0.00128705,0.00000270,12305.00000000,0.00597853,0.000000,0.000000
1590192135.30015659,0.00621967,0.00098653,0.00000285,12304.00000000,0.00573529,0.000000,0.000000
1590192135.40047669,0.00621863,0.00096194,0.00000297,12319.00000000,0.00593113,0.000000,0.000000
1590192135.50031662,0.00622037,0.00131694,0.00000288,12337.00000000,0.00670415,0.000000,0.000000
1590192135.60015678,0.00622462,0.00142907,0.00000304,12345.00000000,0.00740497,0.000000,0.000000
1590192135.70047665,0.00622224,0.00114296,0.00000245,12349.00000000,0.00555830,0.000000,0.000000
1590192135.80031657,0.00622044,0.00107114,0.00000260,12355.00000000,0.00571597,0.000000,0.000000
1590192135.90015674,0.00622058,0.00110223,0.00000306,12364.00000000,0.00626007,0.000000,0.000000
1590192136.00049257,0.00622005,0.00137051,0.00000274,12423.00000000,0.00607142,0.000000,0.000000
1590192136.10033250,0.00622375,0.00165327,0.00000315,12450.00000000,0.00727135,0.000000,0.000000
1590192136.20017266,0.00622742,0.00172401,0.00000301,12496.00000000,0.00726799,0.000000,0.000000
1590192136.30001259,0.00622672,0.00115675,0.00000273,12545.00000000,0.00602760,0.000000,0.000000
1590192136.40033245,0.00622571,0.00139218,0.00000252,12574.00000000,0.00593866,0.000000,0.000000
1590192136.50017262,0.00622258,0.00121800,0.00000251,12491.00000000,0.00532394,0.000000,0.000000
1590192136.60001254,0.00622245,0.00129813,0.00000247,12481.00000000,0.00618412,0.000000,0.000000
1590192136.70033264,0.00622721,0.00170934,0.00000309,12470.00000000,0.00760383,0.000000,0.000000
1590192136.80017257,0.00623178,0.00153765,0.00000298,12505.00000000,0.00755656,0.000000,0.000000
1590192136.90001249,0.00623436,0.00109304,0.00000336,12520.00000000,0.00698340,0.000000,0.000000
1590192137.00034809,0.00623483,0.00106716,0.00000318,12598.00000000,0.00637475,0.000000,0.000000
1590192137.10018826,0.00623404,0.00118916,0.00000243,12642.00000000,0.00599989,0.000000,0.000000
1590192137.20002818,0.00623909,0.00177142,0.00000292,12644.00000000,0.00772374,0.000000,0.000000
1590192137.30034804,0.00623938,0.00116799,0.00000298,12714.00000000,0.00632773,0.000000,0.000000
1590192137.40018821,0.00624050,0.00117875,0.00000297,12802.00000000,0.00657002,0.000000,0.000000
1590192137.50002813,0.00624672,0.00182008,0.00000313,12827.00000000,0.00809416,0.000000,0.000000
1590192137.60034823,0.00624791,0.00171415,0.00000271,12931.00000000,0.00660347,0.000000,0.000000
1590192137.70018816,0.00625022,0.00136731,0.00000331,12959.00000000,0.00694165,0.000000,0.000000
1590192137.80002809,0.00625362,0.00155514,0.00000300,13023.00000000,0.00727172,0.000000,0.000000
1590192137.90034819,0.00625339,0.00130396,0.00000273,12996.00000000,0.00618599,0.000000,0.000000
1590192138.00020409,0.00625825,0.00194803,0.00000260,13175.00000000,0.00772459,0.000000,0.000000
1590192138.10004401,0.00625948,0.00134870,0.00000265,13259.00000000,0.00663352,0.000000,0.000000
1590192138.20036411,0.00626699,0.00263220,0.00000278,13466.00000000,0.00854819,0.000000,0.000000
1590192138.30020404,0.00627157,0.00191634,0.00000277,13543.00000000,0.00767065,0.000000,0.000000
1590192138.40004396,0.00628771,0.00290611,0.00000404,13640.00000000,0.01122525,0.000000,0.000000
1590192138.50036407,0.00630364,0.00331051,0.00000366,13862.00000000,0.01119377,0.000000,0.000000
1590192138.60020399,0.00630942,0.00207410,0.00000289,14028.00000000,0.00808867,0.000000,0.000000
1590192138.70004392,0.00631836,0.00216740,0.00000328,14263.00000000,0.00908349,0.000000,0.000000
1590192138.80036402,0.00633136,0.00280580,0.00000372,14508.00000000,0.01036024,0.000000,0.000000
1590192138.90020394,0.00634038,0.00291287,0.00000306,14687.00000000,0.00914633,0.000000,0.000000
1590192139.00005984,0.00635347,0.00299601,0.00000290,14808.00000000,0.01043611,0.000000,0.000000
1590192139.10037994,0.00636253,0.00253785,0.00000284,14857.00000000,0.00919776,0.000000,0.000000
1590192139.20021987,0.00637005,0.00232356,0.00000280,15086.00000000,0.00873357,0.000000,0.000000
1590192139.30005980,0.00638861,0.00404366,0.00000363,15188.00000000,0.01223248,0.000000,0.000000
1590192139.40037990,0.00639797,0.00246576,0.00000323,15413.00000000,0.00935687,0.000000,0.000000
1590192139.50021982,0.00640193,0.00182192,0.00000255,15488.00000000,0.00765670,0.000000,0.000000
1590192139.60005999,0.00641583,0.00274419,0.00000382,15722.00000000,0.01083659,0.000000,0.000000
1590192139.70037985,0.00642618,0.00268915,0.00000313,15877.00000000,0.00972797,0.000000,0.000000
1590192139.80022001,0.00643546,0.00222447,0.00000328,16099.00000000,0.00940416,0.000000,0.000000
1590192139.90005994,0.00644764,0.00264155,0.00000300,16271.00000000,0.01035865,0.000000,0.000000
1590192140.00039554,0.00646344,0.00317314,0.00000368,16249.00000000,0.01155209,0.000000,0.000000
1590192140.10023546,0.00647429,0.00333824,0.00000282,16424.00000000,0.00997834,0.000000,0.000000
1590192140.20007563,0.00648434,0.00207602,0.00000315,16392.00000000,0.00974072,0.000000,0.000000
1590192140.30039549,0.00654394,0.00262316,0.00000298,16604.00000000,0.02591425,0.000000,0.000000
1590192140.40023541,0.00655104,0.00200748,0.00000323,16282.00000000,0.00886540,0.000000,0.000000
1590192140.50007558,0.00656167,0.00302323,0.00000272,16486.00000000,0.01003741,0.000000,0.000000
1590192140.60039544,0.00657116,0.00264393,0.00000325,16567.00000000,0.00968203,0.000000,0.000000
1590192140.70023561,0.00658116,0.00251104,0.00000301,16528.00000000,0.00987306,0.000000,0.000000
1590192140.80007553,0.00659411,0.00261118,0.00000338,16735.00000000,0.01086652,0.000000,0.000000
1590192140.90039563,0.00660975,0.00297686,0.00000361,16953.00000000,0.01178608,0.000000,0.000000
1590192141.00025105,0.00662403,0.00294358,0.00000321,17229.00000000,0.01136709,0.000000,0.000000
1590192141.10009122,0.00663489,0.00293649,0.00000299,17480.00000000,0.01025091,0.000000,0.000000
1590192141.20041108,0.00664449,0.00313367,0.00000277,17544.00000000,0.00985127,0.000000,0.000000
1590192141.30025125,0.00668197,0.00373205,0.00000440,17705.00000000,0.01923700,0.000000,0.000000
1590192141.40009117,0.00678436,0.00353468,0.00000387,18007.00000000,0.04118730,0.000000,0.000000
1590192141.50041103,0.00679750,0.00268325,0.00000335,18292.00000000,0.01122441,0.000000,0.000000
1590192141.60025120,0.00681395,0.00388806,0.00000302,18507.00000000,0.01237300,0.000000,0.000000
1590192141.70009112,0.00682281,0.00242492,0.00000336,18664.00000000,0.00982745,0.000000,0.000000
1590192141.80041122,0.00683659,0.00329409,0.00000315,18950.00000000,0.01152184,0.000000,0.000000
1590192141.90025115,0.00685161,0.00291733,0.00000331,19088.00000000,0.01197462,0.000000,0.000000
1590192142.00010681,0.00687159,0.00448690,0.00000330,19304.00000000,0.01370292,0.000000,0.000000
1590192142.10042667,0.00687615,0.00166610,0.00000247,17791.00000000,0.00844264,0.000000,0.000000
1590192142.20026684,0.00688817,0.00267529,0.00000325,18180.00000000,0.01102018,0.000000,0.000000
1590192142.30010676,0.00689612,0.00244675,0.00000267,18546.00000000,0.00963943,0.000000,0.000000
1590192142.40042686,0.00691441,0.00341181,0.00000364,18865.00000000,0.01324311,0.000000,0.000000
1590192142.50026679,0.00692670,0.00302040,0.00000317,19214.00000000,0.01119309,0.000000,0.000000
1590192142.60010672,0.00693516,0.00203954,0.00000308,19437.00000000,0.00987875,0.000000,0.000000
1590192142.70042682,0.00694392,0.00269057,0.00000271,19700.00000000,0.01000229,0.000000,0.000000
